"","요일","사고내용","법규위반","노면상태","기상상태","도로형태","가해운전자_차종","가해운전자_성별","가해운전자_연령","행정동","발생월","발생시간"
"13108","토요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","자전거","남",18,"화서동",8,21
"13110","토요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","남",56,"송죽동",8,23
"13111","일요일",1,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","여",49,"탑동",8,0
"13112","일요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","남",57,"송죽동",8,1
"13113","일요일",0,"기타","포장 - 건조","맑음","단일로 - 기타","승용","남",57,"탑동",8,1
"13114","일요일",1,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",27,"인계동",8,12
"13115","일요일",0,"기타","포장 - 건조","맑음","기타 - 기타","승용","여",61,"우만동",8,13
"13116","일요일",0,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",73,"호매실동",8,13
"13117","일요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","남",38,"우만동",8,14
"13118","일요일",1,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",46,"지동",8,17
"13119","일요일",0,"안전거리미확보","포장 - 건조","맑음","교차로 - 교차로안","화물","남",25,"율전동",8,21
"13120","일요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",46,"고등동",8,23
"13121","월요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",42,"인계동",8,0
"13122","월요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","남",39,"세류동",8,8
"13123","월요일",1,"차로위반","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",66,"우만동",8,9
"13124","월요일",0,"기타","포장 - 건조","맑음","교차로 - 교차로안","승용","남",64,"우만동",8,10
"13125","월요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",61,"원천동",8,10
"13126","월요일",0,"보행자보호의무위반","포장 - 건조","맑음","단일로 - 기타","승용","여",50,"인계동",8,15
"13127","월요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","남",27,"파장동",8,16
"13128","월요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","여",48,"망포동",8,19
"13129","월요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","남",23,"조원동",8,23
"13130","월요일",1,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",59,"인계동",8,23
"13131","화요일",0,"안전운전불이행","포장 - 젖음/습기","흐림","교차로 - 교차로안","승용","남",40,"영화동",8,7
"13132","화요일",0,"보행자보호의무위반","포장 - 젖음/습기","비","교차로 - 교차로안","승용","남",59,"영통동",8,7
"13133","화요일",1,"안전운전불이행","포장 - 젖음/습기","흐림","교차로 - 교차로부근","승용","여",38,"정자동",8,8
"13134","화요일",0,"신호위반","포장 - 건조","맑음","단일로 - 기타","승용","여",57,"오목천동",8,9
"13135","화요일",0,"보행자보호의무위반","포장 - 건조","맑음","단일로 - 기타","승용","여",32,"인계동",8,10
"13136","화요일",0,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로안","이륜","남",40,"조원동",8,12
"13137","화요일",1,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승합","남",41,"정자동",8,15
"13138","화요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",35,"정자동",8,18
"13139","화요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","화물","남",58,"우만동",8,19
"13140","화요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",62,"우만동",8,20
"13141","화요일",0,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",37,"권선동",8,20
"13142","화요일",1,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로횡단보도내","승용","남",37,"영통동",8,22
"13143","화요일",0,"안전거리미확보","포장 - 건조","맑음","교차로 - 교차로안","승용","남",46,"권선동",8,22
"13144","화요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승합","남",55,"매탄동",8,23
"13145","수요일",0,"중앙선침범","포장 - 건조","맑음","단일로 - 기타","이륜","남",29,"팔달로1가",8,7
"13147","수요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",39,"서둔동",8,12
"13148","수요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",43,"당수동",8,12
"13149","수요일",1,"보행자보호의무위반","포장 - 건조","맑음","단일로 - 기타","화물","남",27,"매산로1가",8,13
"13150","수요일",0,"신호위반","포장 - 건조","맑음","교차로 - 교차로횡단보도내","이륜","남",52,"세류동",8,18
"13151","수요일",1,"중앙선침범","포장 - 건조","맑음","단일로 - 기타","승용","남",62,"화서동",8,20
"13152","수요일",1,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",19,"인계동",8,23
"13153","목요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","남",56,"인계동",8,0
"13154","목요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",42,"입북동",8,5
"13155","목요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",36,"매교동",8,6
"13156","목요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",51,"조원동",8,15
"13157","목요일",0,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",44,"고색동",8,16
"13158","목요일",1,"신호위반","포장 - 젖음/습기","비","교차로 - 교차로안","승용","남",36,"권선동",8,20
"13159","목요일",1,"신호위반","포장 - 젖음/습기","비","교차로 - 교차로안","이륜","남",41,"영화동",8,21
"13160","목요일",0,"안전운전불이행","포장 - 젖음/습기","비","단일로 - 기타","승용","남",49,"정자동",8,21
"13161","목요일",0,"안전운전불이행","포장 - 젖음/습기","비","단일로 - 기타","이륜","남",36,"인계동",8,21
"13162","목요일",0,"안전운전불이행","비포장 - 젖음/습기","비","단일로 - 기타","승용","남",31,"인계동",8,23
"13163","금요일",0,"안전운전불이행","포장 - 젖음/습기","비","교차로 - 교차로부근","승용","남",46,"영통동",8,1
"13164","금요일",0,"안전운전불이행","포장 - 젖음/습기","흐림","교차로 - 교차로부근","승용","남",26,"율전동",8,3
"13165","금요일",1,"안전운전불이행","포장 - 젖음/습기","비","단일로 - 기타","승용","남",68,"이의동",8,5
"13166","금요일",0,"안전운전불이행","포장 - 젖음/습기","비","단일로 - 기타","승용","남",26,"인계동",8,5
"13167","금요일",0,"신호위반","포장 - 젖음/습기","비","교차로 - 교차로안","승용","남",53,"세류동",8,6
"13168","금요일",0,"안전운전불이행","포장 - 젖음/습기","비","교차로 - 교차로부근","승용","남",58,"권선동",8,9
"13169","금요일",1,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",33,"정자동",8,10
"13170","금요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","여",37,"영화동",8,10
"13171","금요일",0,"신호위반","포장 - 젖음/습기","비","교차로 - 교차로안","이륜","남",26,"천천동",8,14
"13172","금요일",0,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",53,"고색동",8,14
"13173","금요일",0,"불법유턴","포장 - 건조","맑음","단일로 - 기타","화물","남",29,"송죽동",8,17
"13174","금요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",55,"서둔동",8,18
"13175","금요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승용","여",55,"금곡동",8,18
"13176","금요일",1,"보행자보호의무위반","포장 - 젖음/습기","흐림","교차로 - 교차로횡단보도내","이륜","남",18,"지동",8,19
"13177","금요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",37,"곡반정동",8,23
"13178","금요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",23,"인계동",8,23
"13179","토요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","이륜","남",47,"매탄동",8,11
"13180","토요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",40,"고색동",8,12
"13181","토요일",1,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로안","승용","여",35,"영통동",8,13
"13182","토요일",0,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","여",35,"파장동",8,15
"13183","토요일",1,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",39,"팔달로2가",8,16
"13184","토요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",28,"연무동",8,17
"13185","토요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로안","승용","여",49,"연무동",8,18
"13186","토요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",29,"북수동",8,21
"13187","일요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",35,"매산로1가",8,0
"13188","일요일",0,"직진우회전진행방해","포장 - 건조","맑음","교차로 - 교차로안","승용","남",24,"인계동",8,1
"13189","일요일",1,"차로위반","포장 - 건조","맑음","교차로 - 교차로부근","이륜","남",68,"이의동",8,10
"13190","일요일",1,"안전운전불이행","포장 - 젖음/습기","비","단일로 - 기타","승용","여",59,"파장동",8,13
"13191","일요일",0,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로안","이륜","남",24,"지동",8,13
"13192","일요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",23,"연무동",8,15
"13193","일요일",0,"안전운전불이행","포장 - 젖음/습기","흐림","교차로 - 교차로안","승용","여",43,"오목천동",8,16
"13194","일요일",1,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","여",57,"고색동",8,17
"13195","일요일",1,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로안","승용","남",29,"입북동",8,18
"13196","일요일",0,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",32,"하동",8,19
"13197","일요일",0,"안전운전불이행","포장 - 젖음/습기","비","단일로 - 기타","승용","남",53,"세류동",8,21
"13198","일요일",0,"중앙선침범","포장 - 젖음/습기","비","교차로 - 교차로부근","승용","남",53,"권선동",8,21
"13199","일요일",0,"안전운전불이행","포장 - 젖음/습기","비","단일로 - 기타","승용","남",51,"호매실동",8,21
"13200","일요일",1,"안전운전불이행","포장 - 젖음/습기","비","교차로 - 교차로안","이륜","남",31,"화서동",8,22
"13201","월요일",0,"안전운전불이행","포장 - 젖음/습기","비","단일로 - 기타","승용","여",59,"영화동",8,0
"13202","월요일",0,"안전운전불이행","포장 - 젖음/습기","비","단일로 - 기타","승용","남",48,"호매실동",8,2
"13203","월요일",1,"신호위반","포장 - 젖음/습기","비","교차로 - 교차로안","승용","남",24,"매탄동",8,3
"13204","월요일",1,"차로위반","포장 - 젖음/습기","비","단일로 - 기타","승용","남",36,"영화동",8,5
"13205","월요일",0,"안전운전불이행","포장 - 젖음/습기","비","단일로 - 기타","승용","남",24,"입북동",8,11
